# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,3.243902320272479847e+04,-8.480526616032504705e+01,-2.678757607127275264e+01,-7.134392374172037421e+00,-1.054559839300338808e+00,-4.848542102744579552e+01,-7.416042155048745599e+01,-3.248082373885483776e+01,-1.494168177241135709e+01,5.702322359865368639e+01,1.855422921009107995e+00,8.997943013236096022e-01,3.833514690238371259e+01,1.374142933393073918e+01,5.852205555490490951e+01,1.757860769201067797e+01,1.732835825123191853e+01,5.898873979626358732e+00,3.850658598361781060e+01,6.979130805288261286e+01,-3.441016631676816928e+00
1.000000000000000000e+02,3.243902320272479847e+04,-8.480526616032504705e+01,-2.678757607127275264e+01,-7.134392374172037421e+00,-1.054559839300338808e+00,-4.848542102744579552e+01,-7.416042155048745599e+01,-3.248082373885483776e+01,-1.494168177241135709e+01,5.702322359865368639e+01,1.855422921009107995e+00,8.997943013236096022e-01,3.833514690238371259e+01,1.374142933393073918e+01,5.852205555490490951e+01,1.757860769201067797e+01,1.732835825123191853e+01,5.898873979626358732e+00,3.850658598361781060e+01,6.979130805288261286e+01,-3.441016631676816928e+00
1.500000000000000000e+02,3.243902320272479847e+04,-8.480526616032504705e+01,-2.678757607127275264e+01,-7.134392374172037421e+00,-1.054559839300338808e+00,-4.848542102744579552e+01,-7.416042155048745599e+01,-3.248082373885483776e+01,-1.494168177241135709e+01,5.702322359865368639e+01,1.855422921009107995e+00,8.997943013236096022e-01,3.833514690238371259e+01,1.374142933393073918e+01,5.852205555490490951e+01,1.757860769201067797e+01,1.732835825123191853e+01,5.898873979626358732e+00,3.850658598361781060e+01,6.979130805288261286e+01,-3.441016631676816928e+00
2.000000000000000000e+02,2.906588828389278206e+04,-1.992334370722525705e+01,2.638398841807285322e+01,7.306179387901642031e+01,6.239336889530232355e+00,-7.044511960948540263e+00,6.018545956565016297e+01,1.457769107358554095e+01,-4.704067355441964793e+01,-4.879702220073585295e+01,-2.017743079726371036e+01,4.782929210158933131e+00,-2.392630863928898322e+01,-2.846981057848755370e+01,-8.792179785840633599e+01,-3.722329661081283803e+01,-2.473755115289806028e+01,1.290836067022073053e+01,2.045224378407934296e+01,2.401349300412331900e+01,-3.761843276202762354e+01
2.500000000000000000e+02,2.906588828389278206e+04,-1.992334370722525705e+01,2.638398841807285322e+01,7.306179387901642031e+01,6.239336889530232355e+00,-7.044511960948540263e+00,6.018545956565016297e+01,1.457769107358554095e+01,-4.704067355441964793e+01,-4.879702220073585295e+01,-2.017743079726371036e+01,4.782929210158933131e+00,-2.392630863928898322e+01,-2.846981057848755370e+01,-8.792179785840633599e+01,-3.722329661081283803e+01,-2.473755115289806028e+01,1.290836067022073053e+01,2.045224378407934296e+01,2.401349300412331900e+01,-3.761843276202762354e+01
3.000000000000000000e+02,2.906588828389278206e+04,-1.992334370722525705e+01,2.638398841807285322e+01,7.306179387901642031e+01,6.239336889530232355e+00,-7.044511960948540263e+00,6.018545956565016297e+01,1.457769107358554095e+01,-4.704067355441964793e+01,-4.879702220073585295e+01,-2.017743079726371036e+01,4.782929210158933131e+00,-2.392630863928898322e+01,-2.846981057848755370e+01,-8.792179785840633599e+01,-3.722329661081283803e+01,-2.473755115289806028e+01,1.290836067022073053e+01,2.045224378407934296e+01,2.401349300412331900e+01,-3.761843276202762354e+01
3.500000000000000000e+02,2.906588828389278206e+04,-1.992334370722525705e+01,2.638398841807285322e+01,7.306179387901642031e+01,6.239336889530232355e+00,-7.044511960948540263e+00,6.018545956565016297e+01,1.457769107358554095e+01,-4.704067355441964793e+01,-4.879702220073585295e+01,-2.017743079726371036e+01,4.782929210158933131e+00,-2.392630863928898322e+01,-2.846981057848755370e+01,-8.792179785840633599e+01,-3.722329661081283803e+01,-2.473755115289806028e+01,1.290836067022073053e+01,2.045224378407934296e+01,2.401349300412331900e+01,-3.761843276202762354e+01
4.000000000000000000e+02,2.389589003828307250e+04,-4.843242064619265363e+01,2.365101956708102904e+01,-1.671233575032483287e+01,9.095820965260153912e+01,5.594505105039654325e+01,6.618022965942884639e+00,1.553921780863682045e+01,-9.134539360675780983e+00,2.515667309828158693e+01,2.919561683750571746e+01,-3.537070328858584389e+01,-1.705741062646454154e+01,-3.821316116686763564e+01,7.806952208991603470e+00,-9.844766539607974210e-01,2.204804632398748865e+01,-2.409904586154644335e+01,3.865922655424490983e+00,1.815075681446656830e+01,-5.457879243244831002e+01
4.500000000000000000e+02,2.389589003828307250e+04,-4.843242064619265363e+01,2.365101956708102904e+01,-1.671233575032483287e+01,9.095820965260153912e+01,5.594505105039654325e+01,6.618022965942884639e+00,1.553921780863682045e+01,-9.134539360675780983e+00,2.515667309828158693e+01,2.919561683750571746e+01,-3.537070328858584389e+01,-1.705741062646454154e+01,-3.821316116686763564e+01,7.806952208991603470e+00,-9.844766539607974210e-01,2.204804632398748865e+01,-2.409904586154644335e+01,3.865922655424490983e+00,1.815075681446656830e+01,-5.457879243244831002e+01
5.000000000000000000e+02,2.389589003828307250e+04,-4.843242064619265363e+01,2.365101956708102904e+01,-1.671233575032483287e+01,9.095820965260153912e+01,5.594505105039654325e+01,6.618022965942884639e+00,1.553921780863682045e+01,-9.134539360675780983e+00,2.515667309828158693e+01,2.919561683750571746e+01,-3.537070328858584389e+01,-1.705741062646454154e+01,-3.821316116686763564e+01,7.806952208991603470e+00,-9.844766539607974210e-01,2.204804632398748865e+01,-2.409904586154644335e+01,3.865922655424490983e+00,1.815075681446656830e+01,-5.457879243244831002e+01
